From,To,RTT_actual_A_to_B,RTT_predicted
clab-nebula-serf59,clab-nebula-serf7,15.37,27.293
clab-nebula-serf59,clab-nebula-serf70,8.332,20.512
clab-nebula-serf59,clab-nebula-serf71,9.615,21.343
clab-nebula-serf59,clab-nebula-serf72,9.299,21.645
clab-nebula-serf59,clab-nebula-serf73,7.286,19.036
clab-nebula-serf59,clab-nebula-serf74,11.107,23.161
clab-nebula-serf59,clab-nebula-serf75,11.574,23.943
clab-nebula-serf59,clab-nebula-serf76,8.287,20.315
clab-nebula-serf59,clab-nebula-serf77,8.028,19.703
clab-nebula-serf59,clab-nebula-serf78,10.566,22.634
clab-nebula-serf59,clab-nebula-serf79,6.617,18.582
clab-nebula-serf59,clab-nebula-serf8,18.265,29.704
clab-nebula-serf59,clab-nebula-serf80,9.393,21.294
clab-nebula-serf59,clab-nebula-serf81,7.279,19.535
clab-nebula-serf59,clab-nebula-serf82,30.668,42.936
clab-nebula-serf59,clab-nebula-serf83,18.072,29.642
clab-nebula-serf59,clab-nebula-serf84,21.99,33.692
clab-nebula-serf59,clab-nebula-serf85,17.079,29.006
clab-nebula-serf59,clab-nebula-serf86,19.173,30.546
clab-nebula-serf59,clab-nebula-serf87,19.938,31.334
clab-nebula-serf59,clab-nebula-serf88,21.425,32.892
clab-nebula-serf59,clab-nebula-serf89,21.554,32.902
clab-nebula-serf59,clab-nebula-serf9,14.756,26.318
clab-nebula-serf59,clab-nebula-serf90,12.581,24.054
clab-nebula-serf59,clab-nebula-serf91,11.424,23.231
clab-nebula-serf59,clab-nebula-serf92,12.568,24.6
clab-nebula-serf59,clab-nebula-serf93,10.745,22.746
clab-nebula-serf59,clab-nebula-serf94,11.532,23.348
clab-nebula-serf59,clab-nebula-serf95,12.292,24.32
clab-nebula-serf59,clab-nebula-serf96,27.559,39.271
clab-nebula-serf59,clab-nebula-serf97,27.491,39.216
clab-nebula-serf59,clab-nebula-serf98,29.407,40.856
clab-nebula-serf59,clab-nebula-serf99,26.608,38.09
clab-nebula-serf70,clab-nebula-serf1,25.567,35.725
clab-nebula-serf70,clab-nebula-serf10,19.045,29.696
clab-nebula-serf70,clab-nebula-serf100,27.907,38.253
clab-nebula-serf70,clab-nebula-serf101,29.055,39.795
clab-nebula-serf70,clab-nebula-serf102,30.272,40.264
clab-nebula-serf70,clab-nebula-serf103,27.565,37.681
clab-nebula-serf70,clab-nebula-serf104,20.951,32.399
clab-nebula-serf70,clab-nebula-serf105,21.255,33.392
clab-nebula-serf70,clab-nebula-serf106,26.154,37.512
clab-nebula-serf70,clab-nebula-serf107,24.063,35.817
clab-nebula-serf70,clab-nebula-serf108,22.853,35.162
clab-nebula-serf70,clab-nebula-serf109,15.98,27.768
clab-nebula-serf70,clab-nebula-serf11,17.09,27.294
clab-nebula-serf70,clab-nebula-serf110,29.152,40.661
clab-nebula-serf70,clab-nebula-serf111,18.316,30.212
clab-nebula-serf70,clab-nebula-serf112,35.595,45.791
clab-nebula-serf70,clab-nebula-serf113,26.952,36.805
clab-nebula-serf70,clab-nebula-serf114,28.177,37.825
clab-nebula-serf70,clab-nebula-serf115,52.073,62.359
clab-nebula-serf70,clab-nebula-serf116,54.426,64.291
clab-nebula-serf70,clab-nebula-serf117,54.238,64.538
clab-nebula-serf70,clab-nebula-serf118,59.616,69.776
clab-nebula-serf70,clab-nebula-serf119,58.866,69.131
clab-nebula-serf70,clab-nebula-serf12,18.543,28.757
clab-nebula-serf70,clab-nebula-serf120,59.663,69.883
clab-nebula-serf70,clab-nebula-serf121,25.154,35.695
clab-nebula-serf70,clab-nebula-serf122,27.026,37.402
clab-nebula-serf70,clab-nebula-serf123,23.33,34.115
clab-nebula-serf70,clab-nebula-serf124,27.265,37.576
clab-nebula-serf70,clab-nebula-serf125,27.774,37.98
clab-nebula-serf70,clab-nebula-serf126,26.489,36.766
clab-nebula-serf70,clab-nebula-serf127,26.558,36.984
clab-nebula-serf70,clab-nebula-serf128,23.075,34.335
clab-nebula-serf70,clab-nebula-serf129,28.999,40.019
clab-nebula-serf70,clab-nebula-serf13,17.031,27.763
clab-nebula-serf70,clab-nebula-serf130,42.414,52.656
clab-nebula-serf70,clab-nebula-serf131,40.478,50.332
clab-nebula-serf70,clab-nebula-serf132,38.653,49.246
clab-nebula-serf70,clab-nebula-serf133,41.049,51.574
clab-nebula-serf70,clab-nebula-serf134,40.195,50.454
clab-nebula-serf70,clab-nebula-serf135,41.575,52.158
clab-nebula-serf70,clab-nebula-serf136,40.665,51.176
clab-nebula-serf70,clab-nebula-serf137,41.634,51.622
clab-nebula-serf70,clab-nebula-serf138,41.45,52.032
clab-nebula-serf70,clab-nebula-serf139,40.759,50.664
clab-nebula-serf70,clab-nebula-serf14,19.438,30.029
clab-nebula-serf70,clab-nebula-serf140,42.751,52.718
clab-nebula-serf70,clab-nebula-serf141,41.082,51.294
clab-nebula-serf70,clab-nebula-serf142,47.477,57.742
clab-nebula-serf70,clab-nebula-serf143,46.203,56.712
clab-nebula-serf70,clab-nebula-serf144,37.538,47.978
clab-nebula-serf70,clab-nebula-serf145,46.157,56.459
clab-nebula-serf70,clab-nebula-serf146,44.699,54.946
clab-nebula-serf70,clab-nebula-serf147,42.566,52.818
clab-nebula-serf70,clab-nebula-serf148,45.37,55.763
clab-nebula-serf70,clab-nebula-serf149,42.658,52.543
clab-nebula-serf70,clab-nebula-serf15,15.053,25.713
clab-nebula-serf70,clab-nebula-serf150,43.619,53.711
clab-nebula-serf70,clab-nebula-serf151,43.647,54.074
clab-nebula-serf70,clab-nebula-serf152,37.429,47.67
clab-nebula-serf70,clab-nebula-serf153,43.38,53.562
clab-nebula-serf70,clab-nebula-serf154,43.723,53.983
clab-nebula-serf70,clab-nebula-serf155,43.246,53.28
clab-nebula-serf70,clab-nebula-serf156,41.417,51.874
clab-nebula-serf70,clab-nebula-serf157,45.087,55.496
clab-nebula-serf70,clab-nebula-serf158,45.429,55.879
clab-nebula-serf70,clab-nebula-serf159,45.17,55.544
clab-nebula-serf70,clab-nebula-serf16,14.002,24.518
clab-nebula-serf70,clab-nebula-serf160,43.532,54.105
clab-nebula-serf70,clab-nebula-serf161,43.867,54.406
clab-nebula-serf70,clab-nebula-serf162,54.727,65.309
clab-nebula-serf70,clab-nebula-serf17,15.36,25.966
clab-nebula-serf70,clab-nebula-serf18,17.911,27.593
clab-nebula-serf70,clab-nebula-serf19,17.319,27.772
clab-nebula-serf70,clab-nebula-serf2,31.508,41.899
clab-nebula-serf70,clab-nebula-serf20,26.151,36.119
clab-nebula-serf70,clab-nebula-serf21,24.638,35.265
clab-nebula-serf70,clab-nebula-serf22,26.834,37.32
clab-nebula-serf70,clab-nebula-serf23,32.047,42.439
clab-nebula-serf70,clab-nebula-serf24,30.723,41.14
clab-nebula-serf70,clab-nebula-serf25,26.235,36.722
clab-nebula-serf70,clab-nebula-serf26,19.602,29.535
clab-nebula-serf70,clab-nebula-serf27,33.573,43.854
clab-nebula-serf70,clab-nebula-serf28,40.58,50.555
clab-nebula-serf70,clab-nebula-serf29,32.646,42.657
clab-nebula-serf70,clab-nebula-serf3,29.578,39.902
clab-nebula-serf70,clab-nebula-serf30,21.025,31.263
clab-nebula-serf70,clab-nebula-serf31,21.046,31.335
clab-nebula-serf70,clab-nebula-serf32,19.739,29.914
clab-nebula-serf70,clab-nebula-serf33,13.314,24.588
clab-nebula-serf70,clab-nebula-serf34,16.965,27.666
clab-nebula-serf70,clab-nebula-serf35,22.017,32.835
clab-nebula-serf70,clab-nebula-serf36,17.264,28.655
clab-nebula-serf70,clab-nebula-serf37,16.965,28.095
clab-nebula-serf70,clab-nebula-serf38,18.08,29.613
clab-nebula-serf70,clab-nebula-serf39,13.25,23.888
clab-nebula-serf70,clab-nebula-serf4,28.368,38.821
clab-nebula-serf70,clab-nebula-serf40,19.972,31.693
clab-nebula-serf70,clab-nebula-serf41,24.749,36.142
clab-nebula-serf70,clab-nebula-serf42,25.419,36.247
clab-nebula-serf70,clab-nebula-serf43,24.588,35.384
clab-nebula-serf70,clab-nebula-serf44,19.79,30.794
clab-nebula-serf70,clab-nebula-serf45,21.755,32.207
clab-nebula-serf70,clab-nebula-serf46,23.929,35.35
clab-nebula-serf70,clab-nebula-serf47,19.956,30.342
clab-nebula-serf70,clab-nebula-serf48,21.581,32.073
clab-nebula-serf70,clab-nebula-serf49,18.383,28.682
clab-nebula-serf70,clab-nebula-serf5,29.433,39.519
clab-nebula-serf70,clab-nebula-serf50,20.782,31.369
clab-nebula-serf70,clab-nebula-serf51,13.953,25.073
clab-nebula-serf70,clab-nebula-serf52,12.772,23.756
clab-nebula-serf70,clab-nebula-serf53,13.393,24.172
clab-nebula-serf70,clab-nebula-serf54,13.085,24.363
clab-nebula-serf70,clab-nebula-serf55,13.908,24.851
clab-nebula-serf70,clab-nebula-serf56,8.91,20.169
clab-nebula-serf70,clab-nebula-serf57,11.237,22.437
clab-nebula-serf70,clab-nebula-serf58,9.702,21.176
clab-nebula-serf70,clab-nebula-serf59,8.332,20.512
clab-nebula-serf70,clab-nebula-serf6,20.744,31.23
clab-nebula-serf70,clab-nebula-serf60,12.318,23.581
clab-nebula-serf70,clab-nebula-serf61,9.831,20.894
clab-nebula-serf70,clab-nebula-serf62,16.581,27.825
clab-nebula-serf70,clab-nebula-serf63,17.809,29.466
clab-nebula-serf70,clab-nebula-serf64,23.235,33.91
clab-nebula-serf70,clab-nebula-serf65,20.821,31.125
clab-nebula-serf70,clab-nebula-serf66,11.13,21.905
clab-nebula-serf70,clab-nebula-serf67,10.961,21.543
clab-nebula-serf70,clab-nebula-serf68,10.959,21.548
clab-nebula-serf70,clab-nebula-serf69,6.818,17.276
clab-nebula-serf70,clab-nebula-serf7,20.393,30.917
clab-nebula-serf70,clab-nebula-serf71,6.814,17.142
clab-nebula-serf70,clab-nebula-serf72,6.906,17.853
clab-nebula-serf70,clab-nebula-serf73,4.439,14.79
clab-nebula-serf70,clab-nebula-serf74,8.108,18.763
clab-nebula-serf70,clab-nebula-serf75,9.366,20.337
clab-nebula-serf70,clab-nebula-serf76,5.659,16.288
clab-nebula-serf70,clab-nebula-serf77,4.875,15.151
clab-nebula-serf70,clab-nebula-serf78,7.923,18.593
clab-nebula-serf70,clab-nebula-serf79,3.663,14.229
clab-nebula-serf70,clab-nebula-serf8,23.607,33.646
clab-nebula-serf70,clab-nebula-serf80,8.951,19.453
clab-nebula-serf70,clab-nebula-serf81,7.255,18.112
clab-nebula-serf70,clab-nebula-serf82,35.422,46.291
clab-nebula-serf70,clab-nebula-serf83,15.977,26.148
clab-nebula-serf70,clab-nebula-serf84,19.988,30.29
clab-nebula-serf70,clab-nebula-serf85,14.851,25.379
clab-nebula-serf70,clab-nebula-serf86,17.473,27.447
clab-nebula-serf70,clab-nebula-serf87,18.294,28.291
clab-nebula-serf70,clab-nebula-serf88,19.698,29.766
clab-nebula-serf70,clab-nebula-serf89,19.612,29.561
clab-nebula-serf70,clab-nebula-serf9,19.778,29.94
clab-nebula-serf70,clab-nebula-serf90,10.721,20.794
clab-nebula-serf70,clab-nebula-serf91,9.5,19.908
clab-nebula-serf70,clab-nebula-serf92,10.608,21.241
clab-nebula-serf70,clab-nebula-serf93,9.009,19.611
clab-nebula-serf70,clab-nebula-serf94,9.575,19.992
clab-nebula-serf70,clab-nebula-serf95,10.521,21.15
clab-nebula-serf70,clab-nebula-serf96,30.051,40.363
clab-nebula-serf70,clab-nebula-serf97,30.288,40.614
clab-nebula-serf70,clab-nebula-serf98,32.368,42.417
clab-nebula-serf70,clab-nebula-serf99,29.025,39.108
clab-nebula-serf81,clab-nebula-serf1,25.367,35.587
clab-nebula-serf81,clab-nebula-serf10,18.509,29.235
clab-nebula-serf81,clab-nebula-serf100,25.296,35.717
clab-nebula-serf81,clab-nebula-serf101,26.462,37.223
clab-nebula-serf81,clab-nebula-serf102,27.616,37.683
clab-nebula-serf81,clab-nebula-serf103,24.848,35.039
clab-nebula-serf81,clab-nebula-serf104,19.27,30.793
clab-nebula-serf81,clab-nebula-serf105,19.6,31.812
clab-nebula-serf81,clab-nebula-serf106,24.211,35.644
clab-nebula-serf81,clab-nebula-serf107,22.175,34.004
clab-nebula-serf81,clab-nebula-serf108,21.198,33.582
clab-nebula-serf81,clab-nebula-serf109,14.113,25.976
clab-nebula-serf81,clab-nebula-serf11,16.55,26.829
clab-nebula-serf81,clab-nebula-serf110,27.359,38.943
clab-nebula-serf81,clab-nebula-serf111,16.448,28.418
clab-nebula-serf81,clab-nebula-serf112,34.356,44.627
clab-nebula-serf81,clab-nebula-serf113,25.888,35.817
clab-nebula-serf81,clab-nebula-serf114,27.048,36.772
clab-nebula-serf81,clab-nebula-serf115,52.481,62.843
clab-nebula-serf81,clab-nebula-serf116,55.128,65.068
clab-nebula-serf81,clab-nebula-serf117,54.203,64.578
clab-nebula-serf81,clab-nebula-serf118,59.382,69.617
clab-nebula-serf81,clab-nebula-serf119,58.704,69.024
clab-nebula-serf81,clab-nebula-serf12,18.089,28.378
clab-nebula-serf81,clab-nebula-serf120,59.51,69.806
clab-nebula-serf81,clab-nebula-serf121,24.585,35.202
clab-nebula-serf81,clab-nebula-serf122,25.94,36.391
clab-nebula-serf81,clab-nebula-serf123,22.651,33.511
clab-nebula-serf81,clab-nebula-serf124,26.116,36.503
clab-nebula-serf81,clab-nebula-serf125,26.341,36.621
clab-nebula-serf81,clab-nebula-serf126,25.035,35.387
clab-nebula-serf81,clab-nebula-serf127,25.055,35.557
clab-nebula-serf81,clab-nebula-serf128,21.275,32.61
clab-nebula-serf81,clab-nebula-serf129,27.098,38.194
clab-nebula-serf81,clab-nebula-serf13,16.386,27.194
clab-nebula-serf81,clab-nebula-serf130,41.18,51.498
clab-nebula-serf81,clab-nebula-serf131,39.381,49.311
clab-nebula-serf81,clab-nebula-serf132,37.502,48.17
clab-nebula-serf81,clab-nebula-serf133,39.881,50.482
clab-nebula-serf81,clab-nebula-serf134,39.018,49.352
clab-nebula-serf81,clab-nebula-serf135,40.573,51.232
clab-nebula-serf81,clab-nebula-serf136,39.441,50.027
clab-nebula-serf81,clab-nebula-serf137,40.474,50.537
clab-nebula-serf81,clab-nebula-serf138,40.365,51.022
clab-nebula-serf81,clab-nebula-serf139,39.607,49.587
clab-nebula-serf81,clab-nebula-serf14,18.864,29.53
clab-nebula-serf81,clab-nebula-serf140,41.625,51.667
clab-nebula-serf81,clab-nebula-serf141,39.892,50.18
clab-nebula-serf81,clab-nebula-serf142,45.197,55.537
clab-nebula-serf81,clab-nebula-serf143,43.964,54.548
clab-nebula-serf81,clab-nebula-serf144,35.294,45.809
clab-nebula-serf81,clab-nebula-serf145,43.905,54.282
clab-nebula-serf81,clab-nebula-serf146,42.432,52.754
clab-nebula-serf81,clab-nebula-serf147,41.282,51.61
clab-nebula-serf81,clab-nebula-serf148,44.134,54.602
clab-nebula-serf81,clab-nebula-serf149,41.384,51.344
clab-nebula-serf81,clab-nebula-serf15,14.463,25.198
clab-nebula-serf81,clab-nebula-serf150,42.665,52.832
clab-nebula-serf81,clab-nebula-serf151,42.405,52.907
clab-nebula-serf81,clab-nebula-serf152,36.104,46.42
clab-nebula-serf81,clab-nebula-serf153,42.184,52.441
clab-nebula-serf81,clab-nebula-serf154,42.444,52.78
clab-nebula-serf81,clab-nebula-serf155,41.995,52.104
clab-nebula-serf81,clab-nebula-serf156,40.151,50.683
clab-nebula-serf81,clab-nebula-serf157,43.315,53.799
clab-nebula-serf81,clab-nebula-serf158,43.751,54.276
clab-nebula-serf81,clab-nebula-serf159,43.417,53.867
clab-nebula-serf81,clab-nebula-serf16,13.533,24.124
clab-nebula-serf81,clab-nebula-serf160,41.745,52.394
clab-nebula-serf81,clab-nebula-serf161,42.102,52.717
clab-nebula-serf81,clab-nebula-serf162,52.97,63.627
clab-nebula-serf81,clab-nebula-serf17,14.74,25.421
clab-nebula-serf81,clab-nebula-serf18,18.507,28.264
clab-nebula-serf81,clab-nebula-serf19,17.673,28.201
clab-nebula-serf81,clab-nebula-serf2,31.101,41.567
clab-nebula-serf81,clab-nebula-serf20,26.189,36.232
clab-nebula-serf81,clab-nebula-serf21,24.335,35.037
clab-nebula-serf81,clab-nebula-serf22,26.489,37.05
clab-nebula-serf81,clab-nebula-serf23,31.761,42.229
clab-nebula-serf81,clab-nebula-serf24,30.506,40.998
clab-nebula-serf81,clab-nebula-serf25,25.88,36.443
clab-nebula-serf81,clab-nebula-serf26,19.457,29.466
clab-nebula-serf81,clab-nebula-serf27,33.301,43.657
clab-nebula-serf81,clab-nebula-serf28,40.408,50.459
clab-nebula-serf81,clab-nebula-serf29,32.456,42.542
clab-nebula-serf81,clab-nebula-serf3,28.93,39.33
clab-nebula-serf81,clab-nebula-serf30,20.733,31.047
clab-nebula-serf81,clab-nebula-serf31,20.775,31.14
clab-nebula-serf81,clab-nebula-serf32,19.621,29.871
clab-nebula-serf81,clab-nebula-serf33,13.181,24.531
clab-nebula-serf81,clab-nebula-serf34,16.684,27.46
clab-nebula-serf81,clab-nebula-serf35,21.966,32.859
clab-nebula-serf81,clab-nebula-serf36,16.975,28.441
clab-nebula-serf81,clab-nebula-serf37,16.971,28.176
clab-nebula-serf81,clab-nebula-serf38,17.807,29.415
clab-nebula-serf81,clab-nebula-serf39,13.803,24.517
clab-nebula-serf81,clab-nebula-serf4,28.11,38.638
clab-nebula-serf81,clab-nebula-serf40,19.771,31.568
clab-nebula-serf81,clab-nebula-serf41,24.424,35.892
clab-nebula-serf81,clab-nebula-serf42,25.339,36.242
clab-nebula-serf81,clab-nebula-serf43,23.305,34.176
clab-nebula-serf81,clab-nebula-serf44,18.516,29.596
clab-nebula-serf81,clab-nebula-serf45,20.461,30.988
clab-nebula-serf81,clab-nebula-serf46,22.588,34.085
clab-nebula-serf81,clab-nebula-serf47,18.432,28.893
clab-nebula-serf81,clab-nebula-serf48,20.345,30.913
clab-nebula-serf81,clab-nebula-serf49,17.019,27.394
clab-nebula-serf81,clab-nebula-serf5,29.35,39.512
clab-nebula-serf81,clab-nebula-serf50,19.411,30.074
clab-nebula-serf81,clab-nebula-serf51,13.165,24.359
clab-nebula-serf81,clab-nebula-serf52,11.635,22.694
clab-nebula-serf81,clab-nebula-serf53,12.621,23.475
clab-nebula-serf81,clab-nebula-serf54,12.457,23.81
clab-nebula-serf81,clab-nebula-serf55,12.871,23.889
clab-nebula-serf81,clab-nebula-serf56,8.018,19.352
clab-nebula-serf81,clab-nebula-serf57,10.194,21.47
clab-nebula-serf81,clab-nebula-serf58,8.472,20.021
clab-nebula-serf81,clab-nebula-serf59,7.279,19.535
clab-nebula-serf81,clab-nebula-serf6,20.228,30.789
clab-nebula-serf81,clab-nebula-serf60,10.943,22.282
clab-nebula-serf81,clab-nebula-serf61,8.889,20.026
clab-nebula-serf81,clab-nebula-serf62,15.534,26.853
clab-nebula-serf81,clab-nebula-serf63,17.036,28.768
clab-nebula-serf81,clab-nebula-serf64,20.965,31.715
clab-nebula-serf81,clab-nebula-serf65,18.381,28.76
clab-nebula-serf81,clab-nebula-serf66,8.52,19.371
clab-nebula-serf81,clab-nebula-serf67,8.751,19.409
clab-nebula-serf81,clab-nebula-serf68,8.558,19.222
clab-nebula-serf81,clab-nebula-serf69,8.499,19.033
clab-nebula-serf81,clab-nebula-serf7,20.055,30.654
clab-nebula-serf81,clab-nebula-serf70,7.255,18.112
clab-nebula-serf81,clab-nebula-serf71,8.415,18.818
clab-nebula-serf81,clab-nebula-serf72,7.286,18.309
clab-nebula-serf81,clab-nebula-serf73,5.593,16.019
clab-nebula-serf81,clab-nebula-serf74,9.021,19.751
clab-nebula-serf81,clab-nebula-serf75,9.333,20.379
clab-nebula-serf81,clab-nebula-serf76,6.285,16.99
clab-nebula-serf81,clab-nebula-serf77,6.452,16.803
clab-nebula-serf81,clab-nebula-serf78,8.781,19.525
clab-nebula-serf81,clab-nebula-serf79,4.772,15.413
clab-nebula-serf81,clab-nebula-serf8,23.112,33.227
clab-nebula-serf81,clab-nebula-serf80,6.481,17.058
clab-nebula-serf81,clab-nebula-serf82,33.337,44.281
clab-nebula-serf81,clab-nebula-serf83,15.944,26.19
clab-nebula-serf81,clab-nebula-serf84,20.026,30.404
clab-nebula-serf81,clab-nebula-serf85,14.851,25.454
clab-nebula-serf81,clab-nebula-serf86,17.61,27.659
clab-nebula-serf81,clab-nebula-serf87,18.501,28.574
clab-nebula-serf81,clab-nebula-serf88,19.974,30.118
clab-nebula-serf81,clab-nebula-serf89,20.139,30.163
clab-nebula-serf81,clab-nebula-serf9,19.25,29.487
clab-nebula-serf81,clab-nebula-serf90,10.395,20.544
clab-nebula-serf81,clab-nebula-serf91,9.14,19.623
clab-nebula-serf81,clab-nebula-serf92,10.126,20.835
clab-nebula-serf81,clab-nebula-serf93,8.726,19.403
clab-nebula-serf81,clab-nebula-serf94,9.464,19.956
clab-nebula-serf81,clab-nebula-serf95,10.003,20.707
clab-nebula-serf81,clab-nebula-serf96,27.351,37.738
clab-nebula-serf81,clab-nebula-serf97,27.499,37.9
clab-nebula-serf81,clab-nebula-serf98,29.435,39.559
clab-nebula-serf81,clab-nebula-serf99,26.323,36.481
clab-nebula-serf95,clab-nebula-serf1,29.084,39.096
clab-nebula-serf95,clab-nebula-serf10,22.678,33.176
clab-nebula-serf95,clab-nebula-serf100,28.786,38.979
clab-nebula-serf95,clab-nebula-serf101,29.868,40.489
clab-nebula-serf95,clab-nebula-serf102,31.045,40.884
clab-nebula-serf95,clab-nebula-serf103,28.369,38.333
clab-nebula-serf95,clab-nebula-serf104,22.839,34.135
clab-nebula-serf95,clab-nebula-serf105,23.192,35.176
clab-nebula-serf95,clab-nebula-serf106,27.697,38.903
clab-nebula-serf95,clab-nebula-serf107,25.902,37.503
clab-nebula-serf95,clab-nebula-serf108,24.527,36.684
clab-nebula-serf95,clab-nebula-serf109,17.726,29.361
clab-nebula-serf95,clab-nebula-serf11,20.595,30.646
clab-nebula-serf95,clab-nebula-serf110,30.712,42.069
clab-nebula-serf95,clab-nebula-serf111,19.879,31.622
clab-nebula-serf95,clab-nebula-serf112,37.704,47.748
clab-nebula-serf95,clab-nebula-serf113,29.049,38.75
clab-nebula-serf95,clab-nebula-serf114,30.246,39.742
clab-nebula-serf95,clab-nebula-serf115,55.899,66.033
clab-nebula-serf95,clab-nebula-serf116,58.62,68.334
clab-nebula-serf95,clab-nebula-serf117,55.026,65.174
clab-nebula-serf95,clab-nebula-serf118,60.273,70.281
clab-nebula-serf95,clab-nebula-serf119,59.575,69.664
clab-nebula-serf95,clab-nebula-serf12,22.587,32.649
clab-nebula-serf95,clab-nebula-serf120,60.179,70.246
clab-nebula-serf95,clab-nebula-serf121,27.103,37.493
clab-nebula-serf95,clab-nebula-serf122,27.882,38.106
clab-nebula-serf95,clab-nebula-serf123,25.541,36.174
clab-nebula-serf95,clab-nebula-serf124,27.292,37.451
clab-nebula-serf95,clab-nebula-serf125,28.55,38.603
clab-nebula-serf95,clab-nebula-serf126,27.229,37.353
clab-nebula-serf95,clab-nebula-serf127,27.496,37.77
clab-nebula-serf95,clab-nebula-serf128,24.668,35.775
clab-nebula-serf95,clab-nebula-serf129,30.819,41.687
clab-nebula-serf95,clab-nebula-serf13,20.952,31.533
clab-nebula-serf95,clab-nebula-serf130,42.403,52.492
clab-nebula-serf95,clab-nebula-serf131,40.506,50.207
clab-nebula-serf95,clab-nebula-serf132,38.624,49.064
clab-nebula-serf95,clab-nebula-serf133,41.075,51.449
clab-nebula-serf95,clab-nebula-serf134,40.069,50.175
clab-nebula-serf95,clab-nebula-serf135,41.429,51.86
clab-nebula-serf95,clab-nebula-serf136,40.571,50.929
clab-nebula-serf95,clab-nebula-serf137,41.675,51.511
clab-nebula-serf95,clab-nebula-serf138,41.589,52.018
clab-nebula-serf95,clab-nebula-serf139,40.799,50.552
clab-nebula-serf95,clab-nebula-serf14,23.611,34.049
clab-nebula-serf95,clab-nebula-serf140,42.881,52.696
clab-nebula-serf95,clab-nebula-serf141,41.149,51.209
clab-nebula-serf95,clab-nebula-serf142,47.071,57.184
clab-nebula-serf95,clab-nebula-serf143,45.725,56.082
clab-nebula-serf95,clab-nebula-serf144,37.155,47.443
clab-nebula-serf95,clab-nebula-serf145,45.7,55.849
clab-nebula-serf95,clab-nebula-serf146,44.416,54.511
clab-nebula-serf95,clab-nebula-serf147,44.526,54.626
clab-nebula-serf95,clab-nebula-serf148,47.4,57.641
clab-nebula-serf95,clab-nebula-serf149,44.737,54.469
clab-nebula-serf95,clab-nebula-serf15,19.197,29.704
clab-nebula-serf95,clab-nebula-serf150,46.084,56.023
clab-nebula-serf95,clab-nebula-serf151,45.576,55.851
clab-nebula-serf95,clab-nebula-serf152,39.408,49.497
clab-nebula-serf95,clab-nebula-serf153,45.318,55.348
clab-nebula-serf95,clab-nebula-serf154,45.642,55.75
clab-nebula-serf95,clab-nebula-serf155,45.223,55.104
clab-nebula-serf95,clab-nebula-serf156,43.396,53.7
clab-nebula-serf95,clab-nebula-serf157,45.976,56.232
clab-nebula-serf95,clab-nebula-serf158,46.353,56.65
clab-nebula-serf95,clab-nebula-serf159,46.066,56.288
clab-nebula-serf95,clab-nebula-serf16,18.134,28.497
clab-nebula-serf95,clab-nebula-serf160,44.402,54.823
clab-nebula-serf95,clab-nebula-serf161,44.711,55.098
clab-nebula-serf95,clab-nebula-serf162,55.504,65.934
clab-nebula-serf95,clab-nebula-serf17,19.236,29.69
clab-nebula-serf95,clab-nebula-serf18,22.648,32.177
clab-nebula-serf95,clab-nebula-serf19,21.993,32.294
clab-nebula-serf95,clab-nebula-serf2,34.668,44.906
clab-nebula-serf95,clab-nebula-serf20,27.822,37.637
clab-nebula-serf95,clab-nebula-serf21,26.531,37.006
clab-nebula-serf95,clab-nebula-serf22,28.359,38.692
clab-nebula-serf95,clab-nebula-serf23,33.75,43.99
clab-nebula-serf95,clab-nebula-serf24,32.356,42.62
clab-nebula-serf95,clab-nebula-serf25,27.696,38.032
clab-nebula-serf95,clab-nebula-serf26,21.115,30.896
clab-nebula-serf95,clab-nebula-serf27,34.579,44.708
clab-nebula-serf95,clab-nebula-serf28,40.933,50.755
clab-nebula-serf95,clab-nebula-serf29,33.543,43.401
clab-nebula-serf95,clab-nebula-serf3,32.058,42.23
clab-nebula-serf95,clab-nebula-serf30,22.596,32.682
clab-nebula-serf95,clab-nebula-serf31,22.699,32.837
clab-nebula-serf95,clab-nebula-serf32,21.423,31.445
clab-nebula-serf95,clab-nebula-serf33,15.617,26.739
clab-nebula-serf95,clab-nebula-serf34,19.289,29.837
clab-nebula-serf95,clab-nebula-serf35,24.36,35.025
clab-nebula-serf95,clab-nebula-serf36,19.531,30.769
clab-nebula-serf95,clab-nebula-serf37,19.135,30.113
clab-nebula-serf95,clab-nebula-serf38,20.139,31.52
clab-nebula-serf95,clab-nebula-serf39,15.99,26.476
clab-nebula-serf95,clab-nebula-serf4,31.746,42.047
clab-nebula-serf95,clab-nebula-serf40,22.523,34.092
clab-nebula-serf95,clab-nebula-serf41,26.951,38.191
clab-nebula-serf95,clab-nebula-serf42,28.074,38.75
clab-nebula-serf95,clab-nebula-serf43,26.719,37.363
clab-nebula-serf95,clab-nebula-serf44,21.968,32.82
clab-nebula-serf95,clab-nebula-serf45,23.862,34.162
clab-nebula-serf95,clab-nebula-serf46,26.131,37.401
clab-nebula-serf95,clab-nebula-serf47,21.778,32.011
clab-nebula-serf95,clab-nebula-serf48,23.79,34.13
clab-nebula-serf95,clab-nebula-serf49,20.295,30.442
clab-nebula-serf95,clab-nebula-serf5,32.461,42.395
clab-nebula-serf95,clab-nebula-serf50,22.909,33.344
clab-nebula-serf95,clab-nebula-serf51,18.085,29.052
