From,To,RTT_actual_A_to_B,RTT_predicted
clab-nebula-serf27,clab-nebula-serf78,35.927,35.927
clab-nebula-serf27,clab-nebula-serf79,31.978,31.978
clab-nebula-serf27,clab-nebula-serf8,35.3,35.3
clab-nebula-serf27,clab-nebula-serf80,34.511,34.511
clab-nebula-serf27,clab-nebula-serf81,33.301,33.301
clab-nebula-serf27,clab-nebula-serf82,53.003,53.003
clab-nebula-serf27,clab-nebula-serf83,37.996,37.996
clab-nebula-serf27,clab-nebula-serf84,42.073,42.073
clab-nebula-serf27,clab-nebula-serf85,37.491,37.491
clab-nebula-serf27,clab-nebula-serf86,33.627,33.627
clab-nebula-serf27,clab-nebula-serf87,34.306,34.306
clab-nebula-serf27,clab-nebula-serf88,35.117,35.117
clab-nebula-serf27,clab-nebula-serf89,35.358,35.358
clab-nebula-serf27,clab-nebula-serf9,32.929,32.929
clab-nebula-serf27,clab-nebula-serf90,34.674,34.674
clab-nebula-serf27,clab-nebula-serf91,33.001,33.001
clab-nebula-serf27,clab-nebula-serf92,35.303,35.303
clab-nebula-serf27,clab-nebula-serf93,32.807,32.807
clab-nebula-serf27,clab-nebula-serf94,32.942,32.942
clab-nebula-serf27,clab-nebula-serf95,34.579,34.579
clab-nebula-serf27,clab-nebula-serf96,50.02,50.02
clab-nebula-serf27,clab-nebula-serf97,48.473,48.473
clab-nebula-serf27,clab-nebula-serf98,49.743,49.743
clab-nebula-serf27,clab-nebula-serf99,48.866,48.866
clab-nebula-serf78,clab-nebula-serf1,28.312,27.903
clab-nebula-serf78,clab-nebula-serf10,21.63,21.63
clab-nebula-serf78,clab-nebula-serf100,29.655,29.655
clab-nebula-serf78,clab-nebula-serf101,30.803,31.29
clab-nebula-serf78,clab-nebula-serf102,32.004,32.004
clab-nebula-serf78,clab-nebula-serf103,29.28,29.28
clab-nebula-serf78,clab-nebula-serf104,22.641,22.641
clab-nebula-serf78,clab-nebula-serf105,22.985,22.985
clab-nebula-serf78,clab-nebula-serf106,27.798,27.798
clab-nebula-serf78,clab-nebula-serf107,25.723,25.723
clab-nebula-serf78,clab-nebula-serf108,24.511,24.511
clab-nebula-serf78,clab-nebula-serf109,17.627,17.627
clab-nebula-serf78,clab-nebula-serf11,19.674,19.674
clab-nebula-serf78,clab-nebula-serf110,30.776,30.776
clab-nebula-serf78,clab-nebula-serf111,19.975,19.975
clab-nebula-serf78,clab-nebula-serf112,37.547,37.547
clab-nebula-serf78,clab-nebula-serf113,28.581,29.036
clab-nebula-serf78,clab-nebula-serf114,30.228,30.228
clab-nebula-serf78,clab-nebula-serf115,54.688,54.688
clab-nebula-serf78,clab-nebula-serf116,57.153,57.153
clab-nebula-serf78,clab-nebula-serf117,56.684,56.684
clab-nebula-serf78,clab-nebula-serf118,61.97,61.97
clab-nebula-serf78,clab-nebula-serf119,61.235,60.977
clab-nebula-serf78,clab-nebula-serf12,21.152,21.152
clab-nebula-serf78,clab-nebula-serf120,62.023,62.023
clab-nebula-serf78,clab-nebula-serf121,27.053,27.053
clab-nebula-serf78,clab-nebula-serf122,28.731,28.731
clab-nebula-serf78,clab-nebula-serf123,25.235,25.235
clab-nebula-serf78,clab-nebula-serf124,28.885,28.885
clab-nebula-serf78,clab-nebula-serf125,29.327,29.327
clab-nebula-serf78,clab-nebula-serf126,28.027,28.027
clab-nebula-serf78,clab-nebula-serf127,28.103,28.103
clab-nebula-serf78,clab-nebula-serf128,24.771,24.771
clab-nebula-serf78,clab-nebula-serf129,30.676,30.676
clab-nebula-serf78,clab-nebula-serf13,19.566,19.566
clab-nebula-serf78,clab-nebula-serf130,43.891,43.891
clab-nebula-serf78,clab-nebula-serf131,41.993,41.993
clab-nebula-serf78,clab-nebula-serf132,40.15,40.15
clab-nebula-serf78,clab-nebula-serf133,42.545,42.545
clab-nebula-serf78,clab-nebula-serf134,42.654,41.674
clab-nebula-serf78,clab-nebula-serf135,43.085,43.085
clab-nebula-serf78,clab-nebula-serf136,42.14,42.14
clab-nebula-serf78,clab-nebula-serf137,43.135,43.135
clab-nebula-serf78,clab-nebula-serf138,42.972,42.972
clab-nebula-serf78,clab-nebula-serf139,42.263,42.263
clab-nebula-serf78,clab-nebula-serf14,22.051,22.051
clab-nebula-serf78,clab-nebula-serf140,44.267,44.267
clab-nebula-serf78,clab-nebula-serf141,42.581,42.581
clab-nebula-serf78,clab-nebula-serf142,48.795,48.795
clab-nebula-serf78,clab-nebula-serf143,47.516,47.516
clab-nebula-serf78,clab-nebula-serf144,38.86,38.86
clab-nebula-serf78,clab-nebula-serf145,47.473,47.473
clab-nebula-serf78,clab-nebula-serf146,46.024,46.024
clab-nebula-serf78,clab-nebula-serf147,44.242,44.242
clab-nebula-serf78,clab-nebula-serf148,47.072,47.072
clab-nebula-serf78,clab-nebula-serf149,44.344,44.344
clab-nebula-serf78,clab-nebula-serf15,17.219,17.633
clab-nebula-serf78,clab-nebula-serf150,45.411,45.411
clab-nebula-serf78,clab-nebula-serf151,45.324,45.324
clab-nebula-serf78,clab-nebula-serf152,39.101,39.101
clab-nebula-serf78,clab-nebula-serf153,45.068,45.068
clab-nebula-serf78,clab-nebula-serf154,45.392,45.392
clab-nebula-serf78,clab-nebula-serf155,44.924,44.924
clab-nebula-serf78,clab-nebula-serf156,43.094,43.094
clab-nebula-serf78,clab-nebula-serf157,46.558,46.558
clab-nebula-serf78,clab-nebula-serf158,46.913,46.913
clab-nebula-serf78,clab-nebula-serf159,46.643,46.643
clab-nebula-serf78,clab-nebula-serf16,16.613,16.613
clab-nebula-serf78,clab-nebula-serf160,45.003,45.003
clab-nebula-serf78,clab-nebula-serf161,45.333,45.333
clab-nebula-serf78,clab-nebula-serf162,56.186,56.186
clab-nebula-serf78,clab-nebula-serf17,17.898,17.898
clab-nebula-serf78,clab-nebula-serf18,20.784,20.784
clab-nebula-serf78,clab-nebula-serf19,20.124,20.124
clab-nebula-serf78,clab-nebula-serf2,34.142,34.142
clab-nebula-serf78,clab-nebula-serf20,28.564,28.564
clab-nebula-serf78,clab-nebula-serf21,27.011,27.011
clab-nebula-serf78,clab-nebula-serf22,29.162,29.162
clab-nebula-serf78,clab-nebula-serf23,34.41,34.41
clab-nebula-serf78,clab-nebula-serf24,33.112,33.112
clab-nebula-serf78,clab-nebula-serf25,28.548,28.548
clab-nebula-serf78,clab-nebula-serf26,21.988,21.988
clab-nebula-serf78,clab-nebula-serf27,35.927,35.927
clab-nebula-serf78,clab-nebula-serf28,42.909,42.909
clab-nebula-serf78,clab-nebula-serf29,34.986,34.986
clab-nebula-serf78,clab-nebula-serf3,32.153,32.153
clab-nebula-serf78,clab-nebula-serf30,23.359,23.359
clab-nebula-serf78,clab-nebula-serf31,23.39,23.39
clab-nebula-serf78,clab-nebula-serf32,22.153,22.153
clab-nebula-serf78,clab-nebula-serf33,15.669,15.669
clab-nebula-serf78,clab-nebula-serf34,19.274,19.274
clab-nebula-serf78,clab-nebula-serf35,24.386,24.386
clab-nebula-serf78,clab-nebula-serf36,19.539,19.539
clab-nebula-serf78,clab-nebula-serf37,19.328,19.328
clab-nebula-serf78,clab-nebula-serf38,20.383,20.383
clab-nebula-serf78,clab-nebula-serf39,15.763,15.763
clab-nebula-serf78,clab-nebula-serf4,31.073,31.073
clab-nebula-serf78,clab-nebula-serf40,22.262,22.262
clab-nebula-serf78,clab-nebula-serf41,27.014,27.014
clab-nebula-serf78,clab-nebula-serf42,27.776,27.776
clab-nebula-serf78,clab-nebula-serf43,26.716,26.716
clab-nebula-serf78,clab-nebula-serf44,21.919,21.919
clab-nebula-serf78,clab-nebula-serf45,23.903,23.903
clab-nebula-serf78,clab-nebula-serf46,26.048,26.048
clab-nebula-serf78,clab-nebula-serf47,22.045,22.045
clab-nebula-serf78,clab-nebula-serf48,23.707,23.707
clab-nebula-serf78,clab-nebula-serf49,20.464,20.464
clab-nebula-serf78,clab-nebula-serf5,32.115,32.115
clab-nebula-serf78,clab-nebula-serf50,22.906,22.906
clab-nebula-serf78,clab-nebula-serf51,16.344,16.344
clab-nebula-serf78,clab-nebula-serf52,15.022,15.022
clab-nebula-serf78,clab-nebula-serf53,17.101,15.793
clab-nebula-serf78,clab-nebula-serf54,15.533,15.533
clab-nebula-serf78,clab-nebula-serf55,16.209,16.209
clab-nebula-serf78,clab-nebula-serf56,11.272,11.272
clab-nebula-serf78,clab-nebula-serf57,13.483,13.483
clab-nebula-serf78,clab-nebula-serf58,11.841,11.841
clab-nebula-serf78,clab-nebula-serf59,10.566,10.566
clab-nebula-serf78,clab-nebula-serf6,23.34,23.34
clab-nebula-serf78,clab-nebula-serf60,14.447,14.447
clab-nebula-serf78,clab-nebula-serf61,12.089,12.089
clab-nebula-serf78,clab-nebula-serf62,18.781,18.781
clab-nebula-serf78,clab-nebula-serf63,20.083,20.083
clab-nebula-serf78,clab-nebula-serf64,24.889,24.889
clab-nebula-serf78,clab-nebula-serf65,22.465,22.465
clab-nebula-serf78,clab-nebula-serf66,12.88,12.88
clab-nebula-serf78,clab-nebula-serf67,12.647,12.647
clab-nebula-serf78,clab-nebula-serf68,12.718,12.718
clab-nebula-serf78,clab-nebula-serf69,9.135,9.135
clab-nebula-serf78,clab-nebula-serf7,23.04,23.04
clab-nebula-serf78,clab-nebula-serf70,7.923,7.923
clab-nebula-serf78,clab-nebula-serf71,9.196,9.196
clab-nebula-serf78,clab-nebula-serf72,8.573,8.573
clab-nebula-serf78,clab-nebula-serf73,7.23,6.665
clab-nebula-serf78,clab-nebula-serf74,10.076,10.076
clab-nebula-serf78,clab-nebula-serf75,11.314,11.314
clab-nebula-serf78,clab-nebula-serf76,7.502,7.502
clab-nebula-serf78,clab-nebula-serf77,7.62,7.62
clab-nebula-serf78,clab-nebula-serf79,5.829,5.829
clab-nebula-serf78,clab-nebula-serf8,26.215,26.215
clab-nebula-serf78,clab-nebula-serf80,10.245,10.245
clab-nebula-serf78,clab-nebula-serf81,8.781,8.781
clab-nebula-serf78,clab-nebula-serf82,37.144,37.144
clab-nebula-serf78,clab-nebula-serf83,17.921,17.921
clab-nebula-serf78,clab-nebula-serf84,21.914,21.914
clab-nebula-serf78,clab-nebula-serf85,16.768,16.768
clab-nebula-serf78,clab-nebula-serf86,19.498,19.498
clab-nebula-serf78,clab-nebula-serf87,20.336,20.336
clab-nebula-serf78,clab-nebula-serf88,21.801,21.801
clab-nebula-serf78,clab-nebula-serf89,21.791,21.791
clab-nebula-serf78,clab-nebula-serf9,22.364,22.364
clab-nebula-serf78,clab-nebula-serf90,12.565,12.565
clab-nebula-serf78,clab-nebula-serf91,11.292,11.292
clab-nebula-serf78,clab-nebula-serf92,12.315,12.315
clab-nebula-serf78,clab-nebula-serf93,10.847,10.847
clab-nebula-serf78,clab-nebula-serf94,11.338,11.338
clab-nebula-serf78,clab-nebula-serf95,12.118,12.118
clab-nebula-serf78,clab-nebula-serf96,31.768,31.768
clab-nebula-serf78,clab-nebula-serf97,32.04,32.04
clab-nebula-serf78,clab-nebula-serf98,34.054,34.054
clab-nebula-serf78,clab-nebula-serf99,30.727,30.727
clab-nebula-serf104,clab-nebula-serf1,37.236,36.792
clab-nebula-serf104,clab-nebula-serf10,31.072,31.072
clab-nebula-serf104,clab-nebula-serf100,19.797,19.797
clab-nebula-serf104,clab-nebula-serf101,20.908,21.299
clab-nebula-serf104,clab-nebula-serf102,22.044,22.044
clab-nebula-serf104,clab-nebula-serf103,19.437,19.437
clab-nebula-serf104,clab-nebula-serf105,9.223,9.223
clab-nebula-serf104,clab-nebula-serf106,14.158,14.158
clab-nebula-serf104,clab-nebula-serf107,11.72,11.72
clab-nebula-serf104,clab-nebula-serf108,10.962,10.962
clab-nebula-serf104,clab-nebula-serf109,3.702,3.702
clab-nebula-serf104,clab-nebula-serf11,29.396,29.396
clab-nebula-serf104,clab-nebula-serf110,16.957,16.957
clab-nebula-serf104,clab-nebula-serf111,6.279,6.279
clab-nebula-serf104,clab-nebula-serf112,25.563,25.563
clab-nebula-serf104,clab-nebula-serf113,17.431,18.283
clab-nebula-serf104,clab-nebula-serf114,19.029,19.029
clab-nebula-serf104,clab-nebula-serf115,47.656,47.656
clab-nebula-serf104,clab-nebula-serf116,51.046,51.046
clab-nebula-serf104,clab-nebula-serf117,52.023,52.023
clab-nebula-serf104,clab-nebula-serf118,55.135,55.135
clab-nebula-serf104,clab-nebula-serf119,54.486,54.21
clab-nebula-serf104,clab-nebula-serf12,30.664,30.664
clab-nebula-serf104,clab-nebula-serf120,55.621,55.621
clab-nebula-serf104,clab-nebula-serf121,15.253,15.253
clab-nebula-serf104,clab-nebula-serf122,16.395,16.395
clab-nebula-serf104,clab-nebula-serf123,13.235,13.235
clab-nebula-serf104,clab-nebula-serf124,17.278,17.278
clab-nebula-serf104,clab-nebula-serf125,16.345,16.345
clab-nebula-serf104,clab-nebula-serf126,15.248,15.248
clab-nebula-serf104,clab-nebula-serf127,15.202,15.202
clab-nebula-serf104,clab-nebula-serf128,11.242,11.242
clab-nebula-serf104,clab-nebula-serf129,16.919,16.919
clab-nebula-serf104,clab-nebula-serf13,29.033,29.033
clab-nebula-serf104,clab-nebula-serf130,34.043,34.043
clab-nebula-serf104,clab-nebula-serf131,32.149,32.149
clab-nebula-serf104,clab-nebula-serf132,30.302,30.302
clab-nebula-serf104,clab-nebula-serf133,32.944,32.944
clab-nebula-serf104,clab-nebula-serf134,33.038,32.192
clab-nebula-serf104,clab-nebula-serf135,33.862,33.862
clab-nebula-serf104,clab-nebula-serf136,32.495,32.495
clab-nebula-serf104,clab-nebula-serf137,33.585,33.585
clab-nebula-serf104,clab-nebula-serf138,33.1,33.1
clab-nebula-serf104,clab-nebula-serf139,32.433,32.433
clab-nebula-serf104,clab-nebula-serf14,30.98,30.98
clab-nebula-serf104,clab-nebula-serf140,34.308,34.308
clab-nebula-serf104,clab-nebula-serf141,32.692,32.692
clab-nebula-serf104,clab-nebula-serf142,37.147,37.147
clab-nebula-serf104,clab-nebula-serf143,36.099,36.099
clab-nebula-serf104,clab-nebula-serf144,27.303,27.303
clab-nebula-serf104,clab-nebula-serf145,35.941,35.941
clab-nebula-serf104,clab-nebula-serf146,34.446,34.446
clab-nebula-serf104,clab-nebula-serf147,31.719,31.719
clab-nebula-serf104,clab-nebula-serf148,34.303,34.303
clab-nebula-serf104,clab-nebula-serf149,32.109,32.109
clab-nebula-serf104,clab-nebula-serf15,26.914,26.945
clab-nebula-serf104,clab-nebula-serf150,33.531,33.531
clab-nebula-serf104,clab-nebula-serf151,32.894,32.894
clab-nebula-serf104,clab-nebula-serf152,26.556,26.556
clab-nebula-serf104,clab-nebula-serf153,32.603,32.603
clab-nebula-serf104,clab-nebula-serf154,32.979,32.979
clab-nebula-serf104,clab-nebula-serf155,32.629,32.629
clab-nebula-serf104,clab-nebula-serf156,30.744,30.744
clab-nebula-serf104,clab-nebula-serf157,35.959,35.959
clab-nebula-serf104,clab-nebula-serf158,36.39,36.39
clab-nebula-serf104,clab-nebula-serf159,36.057,36.057
clab-nebula-serf104,clab-nebula-serf16,26.18,26.18
clab-nebula-serf104,clab-nebula-serf160,34.129,34.129
clab-nebula-serf104,clab-nebula-serf161,34.719,34.719
clab-nebula-serf104,clab-nebula-serf162,45.97,45.97
clab-nebula-serf104,clab-nebula-serf17,27.543,27.543
clab-nebula-serf104,clab-nebula-serf18,30.252,30.252
clab-nebula-serf104,clab-nebula-serf19,29.728,29.728
clab-nebula-serf104,clab-nebula-serf2,43.617,43.617
clab-nebula-serf104,clab-nebula-serf20,37.13,37.13
clab-nebula-serf104,clab-nebula-serf21,35.451,35.451
clab-nebula-serf104,clab-nebula-serf22,37.813,37.813
clab-nebula-serf104,clab-nebula-serf23,42.834,42.834
clab-nebula-serf104,clab-nebula-serf24,41.421,41.421
clab-nebula-serf104,clab-nebula-serf25,37.042,37.042
clab-nebula-serf104,clab-nebula-serf26,30.385,30.385
clab-nebula-serf104,clab-nebula-serf27,44.003,44.003
clab-nebula-serf104,clab-nebula-serf28,51.001,51.001
clab-nebula-serf104,clab-nebula-serf29,43.389,43.389
clab-nebula-serf104,clab-nebula-serf3,41.363,41.363
clab-nebula-serf104,clab-nebula-serf30,31.82,31.82
clab-nebula-serf104,clab-nebula-serf31,31.79,31.79
clab-nebula-serf104,clab-nebula-serf32,30.503,30.503
clab-nebula-serf104,clab-nebula-serf33,25.243,25.243
clab-nebula-serf104,clab-nebula-serf34,28.094,28.094
clab-nebula-serf104,clab-nebula-serf35,33.712,33.712
clab-nebula-serf104,clab-nebula-serf36,29.195,29.195
clab-nebula-serf104,clab-nebula-serf37,28.839,28.839
clab-nebula-serf104,clab-nebula-serf38,29.695,29.695
clab-nebula-serf104,clab-nebula-serf39,25.117,25.117
clab-nebula-serf104,clab-nebula-serf4,40.516,40.516
clab-nebula-serf104,clab-nebula-serf40,31.12,31.12
clab-nebula-serf104,clab-nebula-serf41,36.611,36.611
clab-nebula-serf104,clab-nebula-serf42,36.383,36.383
clab-nebula-serf104,clab-nebula-serf43,31.931,31.931
clab-nebula-serf104,clab-nebula-serf44,26.618,26.618
clab-nebula-serf104,clab-nebula-serf45,28.843,28.843
clab-nebula-serf104,clab-nebula-serf46,31.102,31.102
clab-nebula-serf104,clab-nebula-serf47,26.889,26.889
clab-nebula-serf104,clab-nebula-serf48,29.01,29.01
clab-nebula-serf104,clab-nebula-serf49,25.574,25.574
clab-nebula-serf104,clab-nebula-serf5,41.71,41.71
clab-nebula-serf104,clab-nebula-serf50,27.56,27.56
clab-nebula-serf104,clab-nebula-serf51,25.796,25.796
clab-nebula-serf104,clab-nebula-serf52,24.314,24.314
clab-nebula-serf104,clab-nebula-serf53,26.181,25.149
clab-nebula-serf104,clab-nebula-serf54,25.383,25.383
clab-nebula-serf104,clab-nebula-serf55,25.605,25.605
clab-nebula-serf104,clab-nebula-serf56,21.115,21.115
clab-nebula-serf104,clab-nebula-serf57,22.923,22.923
clab-nebula-serf104,clab-nebula-serf58,20.61,20.61
clab-nebula-serf104,clab-nebula-serf59,19.439,19.439
clab-nebula-serf104,clab-nebula-serf6,32.768,32.768
clab-nebula-serf104,clab-nebula-serf60,23.154,23.154
clab-nebula-serf104,clab-nebula-serf61,21.698,21.698
clab-nebula-serf104,clab-nebula-serf62,28.001,28.001
clab-nebula-serf104,clab-nebula-serf63,29.439,29.439
clab-nebula-serf104,clab-nebula-serf64,29.346,29.346
clab-nebula-serf104,clab-nebula-serf65,26.152,26.152
clab-nebula-serf104,clab-nebula-serf66,22.489,22.489
clab-nebula-serf104,clab-nebula-serf67,23.368,23.368
clab-nebula-serf104,clab-nebula-serf68,22.87,22.87
clab-nebula-serf104,clab-nebula-serf69,20.614,20.614
clab-nebula-serf104,clab-nebula-serf7,32.646,32.646
clab-nebula-serf104,clab-nebula-serf70,20.951,20.951
clab-nebula-serf104,clab-nebula-serf71,21.648,21.648
clab-nebula-serf104,clab-nebula-serf72,20.245,20.245
clab-nebula-serf104,clab-nebula-serf73,19.694,19.373
clab-nebula-serf104,clab-nebula-serf74,21.841,21.841
clab-nebula-serf104,clab-nebula-serf75,23.095,23.095
clab-nebula-serf104,clab-nebula-serf76,19.641,19.641
clab-nebula-serf104,clab-nebula-serf77,20.187,20.187
clab-nebula-serf104,clab-nebula-serf78,22.641,22.641
clab-nebula-serf104,clab-nebula-serf79,18.851,18.851
clab-nebula-serf104,clab-nebula-serf8,35.7,35.7
clab-nebula-serf104,clab-nebula-serf80,20.158,20.158
clab-nebula-serf104,clab-nebula-serf81,19.27,19.27
clab-nebula-serf104,clab-nebula-serf82,36.232,36.232
clab-nebula-serf104,clab-nebula-serf83,28.454,28.454
clab-nebula-serf104,clab-nebula-serf84,32.725,32.725
clab-nebula-serf104,clab-nebula-serf85,27.257,27.257
clab-nebula-serf104,clab-nebula-serf86,29.498,29.498
clab-nebula-serf104,clab-nebula-serf87,30.641,30.641
clab-nebula-serf104,clab-nebula-serf88,32.034,32.034
clab-nebula-serf104,clab-nebula-serf89,32.173,32.173
clab-nebula-serf104,clab-nebula-serf9,32.216,32.216
clab-nebula-serf104,clab-nebula-serf90,23.98,23.98
clab-nebula-serf104,clab-nebula-serf91,22.072,22.072
clab-nebula-serf104,clab-nebula-serf92,23.576,23.576
clab-nebula-serf104,clab-nebula-serf93,22.495,22.495
clab-nebula-serf104,clab-nebula-serf94,22.232,22.232
clab-nebula-serf104,clab-nebula-serf95,22.839,22.839
clab-nebula-serf104,clab-nebula-serf96,22.156,22.156
clab-nebula-serf104,clab-nebula-serf97,23.276,23.276
clab-nebula-serf104,clab-nebula-serf98,25.231,25.231
clab-nebula-serf104,clab-nebula-serf99,20.932,20.932
clab-nebula-serf133,clab-nebula-serf1,55.893,55.469
clab-nebula-serf133,clab-nebula-serf10,50.787,50.787
clab-nebula-serf133,clab-nebula-serf100,37.986,37.986
clab-nebula-serf133,clab-nebula-serf101,39.19,39.539
clab-nebula-serf133,clab-nebula-serf102,39.864,39.864
clab-nebula-serf133,clab-nebula-serf103,37.371,37.371
clab-nebula-serf133,clab-nebula-serf104,32.944,32.944
clab-nebula-serf133,clab-nebula-serf105,34.223,34.223
clab-nebula-serf133,clab-nebula-serf106,38.156,38.156
clab-nebula-serf133,clab-nebula-serf107,35.971,35.971
clab-nebula-serf133,clab-nebula-serf108,33.904,33.904
clab-nebula-serf133,clab-nebula-serf109,28.044,28.044
clab-nebula-serf133,clab-nebula-serf11,49.173,49.173
clab-nebula-serf133,clab-nebula-serf110,40.418,40.418
clab-nebula-serf133,clab-nebula-serf111,30.491,30.491
clab-nebula-serf133,clab-nebula-serf112,47.277,47.277
clab-nebula-serf133,clab-nebula-serf113,37.961,38.42
clab-nebula-serf133,clab-nebula-serf114,38.626,38.626
clab-nebula-serf133,clab-nebula-serf115,62.323,62.323
clab-nebula-serf133,clab-nebula-serf116,63.989,63.989
clab-nebula-serf133,clab-nebula-serf117,63.022,63.022
clab-nebula-serf133,clab-nebula-serf118,68.584,68.584
clab-nebula-serf133,clab-nebula-serf119,67.801,67.554
clab-nebula-serf133,clab-nebula-serf12,50.937,50.937
clab-nebula-serf133,clab-nebula-serf120,68.931,68.931
clab-nebula-serf133,clab-nebula-serf121,27.894,27.894
clab-nebula-serf133,clab-nebula-serf122,30.353,30.353
clab-nebula-serf133,clab-nebula-serf123,28.777,28.777
clab-nebula-serf133,clab-nebula-serf124,25.704,25.704
clab-nebula-serf133,clab-nebula-serf125,16.623,16.623
clab-nebula-serf133,clab-nebula-serf126,15.952,15.952
clab-nebula-serf133,clab-nebula-serf127,16.62,16.62
clab-nebula-serf133,clab-nebula-serf128,35.372,35.372
clab-nebula-serf133,clab-nebula-serf129,38.625,38.625
clab-nebula-serf133,clab-nebula-serf13,49.277,49.277
clab-nebula-serf133,clab-nebula-serf130,18.389,18.389
clab-nebula-serf133,clab-nebula-serf131,16.012,16.012
clab-nebula-serf133,clab-nebula-serf132,14.152,14.152
clab-nebula-serf133,clab-nebula-serf134,16.966,15.062
clab-nebula-serf133,clab-nebula-serf135,17.67,17.67
clab-nebula-serf133,clab-nebula-serf136,15.981,15.981
clab-nebula-serf133,clab-nebula-serf137,16.276,16.276
clab-nebula-serf133,clab-nebula-serf138,17.939,17.939
clab-nebula-serf133,clab-nebula-serf139,15.346,15.346
clab-nebula-serf133,clab-nebula-serf14,51.748,51.748
clab-nebula-serf133,clab-nebula-serf140,18.132,18.132
clab-nebula-serf133,clab-nebula-serf141,17.507,17.507
clab-nebula-serf133,clab-nebula-serf142,33.818,33.818
clab-nebula-serf133,clab-nebula-serf143,33.545,33.545
clab-nebula-serf133,clab-nebula-serf144,25.002,25.002
clab-nebula-serf133,clab-nebula-serf145,33.085,33.085
clab-nebula-serf133,clab-nebula-serf146,32.292,32.292
clab-nebula-serf133,clab-nebula-serf147,30.719,30.719
clab-nebula-serf133,clab-nebula-serf148,33.902,33.902
clab-nebula-serf133,clab-nebula-serf149,31.054,31.054
clab-nebula-serf133,clab-nebula-serf15,47.6,47.624
clab-nebula-serf133,clab-nebula-serf150,31.761,31.761
clab-nebula-serf133,clab-nebula-serf151,31.654,31.654
clab-nebula-serf133,clab-nebula-serf152,26.436,26.436
clab-nebula-serf133,clab-nebula-serf153,31.31,31.31
clab-nebula-serf133,clab-nebula-serf154,32.231,32.231
clab-nebula-serf133,clab-nebula-serf155,31.51,31.51
clab-nebula-serf133,clab-nebula-serf156,29.565,29.565
clab-nebula-serf133,clab-nebula-serf157,25.943,25.943
clab-nebula-serf133,clab-nebula-serf158,25.892,25.892
clab-nebula-serf133,clab-nebula-serf159,26.013,26.013
clab-nebula-serf133,clab-nebula-serf16,46.694,46.694
clab-nebula-serf133,clab-nebula-serf160,24.14,24.14
clab-nebula-serf133,clab-nebula-serf161,24.686,24.686
clab-nebula-serf133,clab-nebula-serf162,34.998,34.998
clab-nebula-serf133,clab-nebula-serf17,47.836,47.836
clab-nebula-serf133,clab-nebula-serf18,49.953,49.953
clab-nebula-serf133,clab-nebula-serf19,49.583,49.583
clab-nebula-serf133,clab-nebula-serf2,62.502,62.502
clab-nebula-serf133,clab-nebula-serf20,56.787,56.787
clab-nebula-serf133,clab-nebula-serf21,55.869,55.869
clab-nebula-serf133,clab-nebula-serf22,57.921,57.921
clab-nebula-serf133,clab-nebula-serf23,63.189,63.189
clab-nebula-serf133,clab-nebula-serf24,61.801,61.801
clab-nebula-serf133,clab-nebula-serf25,57.031,57.031
clab-nebula-serf133,clab-nebula-serf26,50.521,50.521
clab-nebula-serf133,clab-nebula-serf27,63.383,63.383
clab-nebula-serf133,clab-nebula-serf28,69.231,69.231
clab-nebula-serf133,clab-nebula-serf29,62.798,62.798
clab-nebula-serf133,clab-nebula-serf3,59.696,59.696
clab-nebula-serf133,clab-nebula-serf30,51.844,51.844
clab-nebula-serf133,clab-nebula-serf31,51.844,51.844
clab-nebula-serf133,clab-nebula-serf32,50.596,50.596
clab-nebula-serf133,clab-nebula-serf33,45.708,45.708
clab-nebula-serf133,clab-nebula-serf34,48.424,48.424
clab-nebula-serf133,clab-nebula-serf35,53.996,53.996
clab-nebula-serf133,clab-nebula-serf36,49.634,49.634
clab-nebula-serf133,clab-nebula-serf37,48.851,48.851
clab-nebula-serf133,clab-nebula-serf38,50.076,50.076
clab-nebula-serf133,clab-nebula-serf39,45.07,45.07
clab-nebula-serf133,clab-nebula-serf4,59.756,59.756
clab-nebula-serf133,clab-nebula-serf40,51.544,51.544
clab-nebula-serf133,clab-nebula-serf41,56.665,56.665
clab-nebula-serf133,clab-nebula-serf42,56.734,56.734
clab-nebula-serf133,clab-nebula-serf43,53.131,53.131
clab-nebula-serf133,clab-nebula-serf44,48.149,48.149
clab-nebula-serf133,clab-nebula-serf45,50.264,50.264
clab-nebula-serf133,clab-nebula-serf46,52.65,52.65
clab-nebula-serf133,clab-nebula-serf47,48.281,48.281
clab-nebula-serf133,clab-nebula-serf48,50.219,50.219
clab-nebula-serf133,clab-nebula-serf49,46.59,46.59
clab-nebula-serf133,clab-nebula-serf5,58.965,58.965
clab-nebula-serf133,clab-nebula-serf50,49.148,49.148
clab-nebula-serf133,clab-nebula-serf51,46.79,46.79
clab-nebula-serf133,clab-nebula-serf52,44.969,44.969
clab-nebula-serf133,clab-nebula-serf53,47.231,45.985
clab-nebula-serf133,clab-nebula-serf54,46.379,46.379
clab-nebula-serf133,clab-nebula-serf55,46.655,46.655
clab-nebula-serf133,clab-nebula-serf56,42.016,42.016
clab-nebula-serf133,clab-nebula-serf57,44.249,44.249
clab-nebula-serf133,clab-nebula-serf58,42.078,42.078
clab-nebula-serf133,clab-nebula-serf59,40.706,40.706
clab-nebula-serf133,clab-nebula-serf6,52.257,52.257
clab-nebula-serf133,clab-nebula-serf60,44.371,44.371
