From,To,RTT_actual_A_to_B,RTT_predicted
clab-nebula-serf2,clab-nebula-serf32,29.491,26.414
clab-nebula-serf2,clab-nebula-serf33,29.32,21.538
clab-nebula-serf2,clab-nebula-serf34,32.146,21.996
clab-nebula-serf2,clab-nebula-serf35,37.468,21.894
clab-nebula-serf2,clab-nebula-serf36,34.619,21.516
clab-nebula-serf2,clab-nebula-serf37,32.131,22.032
clab-nebula-serf2,clab-nebula-serf38,33.811,21.918
clab-nebula-serf2,clab-nebula-serf39,29.266,22.776
clab-nebula-serf2,clab-nebula-serf4,13.11,1.752
clab-nebula-serf2,clab-nebula-serf40,37.398,22.233
clab-nebula-serf2,clab-nebula-serf41,40.463,21.088
clab-nebula-serf2,clab-nebula-serf42,41.313,22.324
clab-nebula-serf2,clab-nebula-serf43,37.722,24.37
clab-nebula-serf2,clab-nebula-serf44,34.153,25.077
clab-nebula-serf2,clab-nebula-serf45,34.511,24.91
clab-nebula-serf2,clab-nebula-serf46,38.139,24.211
clab-nebula-serf2,clab-nebula-serf47,32.313,24.855
clab-nebula-serf2,clab-nebula-serf48,35.545,24.206
clab-nebula-serf2,clab-nebula-serf49,31.871,24.778
clab-nebula-serf2,clab-nebula-serf5,13.507,10.734
clab-nebula-serf2,clab-nebula-serf50,34.334,24.912
clab-nebula-serf2,clab-nebula-serf51,29.405,17.526
clab-nebula-serf2,clab-nebula-serf52,27.522,17.347
clab-nebula-serf2,clab-nebula-serf53,26.909,16.733
clab-nebula-serf2,clab-nebula-serf54,28.074,17.233
clab-nebula-serf2,clab-nebula-serf55,30.153,18.063
clab-nebula-serf2,clab-nebula-serf56,24.16,17.275
clab-nebula-serf2,clab-nebula-serf57,28.686,19.523
clab-nebula-serf2,clab-nebula-serf58,28.824,20.715
clab-nebula-serf2,clab-nebula-serf59,26.689,19.589
clab-nebula-serf2,clab-nebula-serf6,15.022,5.791
clab-nebula-serf2,clab-nebula-serf60,29.808,19.688
clab-nebula-serf2,clab-nebula-serf61,27.866,19.457
clab-nebula-serf2,clab-nebula-serf62,34.606,19.683
clab-nebula-serf2,clab-nebula-serf63,36.723,20.093
clab-nebula-serf2,clab-nebula-serf64,43.933,26.107
clab-nebula-serf2,clab-nebula-serf65,40.535,27.891
clab-nebula-serf2,clab-nebula-serf66,34.27,21.914
clab-nebula-serf2,clab-nebula-serf67,35.285,22.144
clab-nebula-serf2,clab-nebula-serf68,34.45,22.045
clab-nebula-serf2,clab-nebula-serf69,33.616,23.412
clab-nebula-serf2,clab-nebula-serf7,14.881,5.79
clab-nebula-serf2,clab-nebula-serf70,31.508,21.803
clab-nebula-serf2,clab-nebula-serf71,33.349,22.92
clab-nebula-serf2,clab-nebula-serf72,33.388,23.071
clab-nebula-serf2,clab-nebula-serf73,30.833,22.349
clab-nebula-serf2,clab-nebula-serf74,34.699,23.039
clab-nebula-serf2,clab-nebula-serf75,35.224,22.545
clab-nebula-serf2,clab-nebula-serf76,32.135,22.986
clab-nebula-serf2,clab-nebula-serf77,30.799,21.711
clab-nebula-serf2,clab-nebula-serf78,34.142,22.237
clab-nebula-serf2,clab-nebula-serf79,29.788,21.92
clab-nebula-serf2,clab-nebula-serf8,18.873,6.295
clab-nebula-serf2,clab-nebula-serf80,33.559,23.186
clab-nebula-serf2,clab-nebula-serf81,31.101,21.84
clab-nebula-serf2,clab-nebula-serf82,56.981,27.085
clab-nebula-serf2,clab-nebula-serf83,37.092,25.569
clab-nebula-serf2,clab-nebula-serf84,42.215,25.374
clab-nebula-serf2,clab-nebula-serf85,36.624,25.538
clab-nebula-serf2,clab-nebula-serf86,34.234,31.311
clab-nebula-serf2,clab-nebula-serf87,33.851,30.997
clab-nebula-serf2,clab-nebula-serf88,35.205,32.151
clab-nebula-serf2,clab-nebula-serf89,35.283,32.243
clab-nebula-serf2,clab-nebula-serf9,17.749,7.498
clab-nebula-serf2,clab-nebula-serf90,33.704,23.558
clab-nebula-serf2,clab-nebula-serf91,32.532,24.536
clab-nebula-serf2,clab-nebula-serf92,34.082,23.597
clab-nebula-serf2,clab-nebula-serf93,32.156,23.424
clab-nebula-serf2,clab-nebula-serf94,33.358,24.915
clab-nebula-serf2,clab-nebula-serf95,34.668,24.572
clab-nebula-serf2,clab-nebula-serf96,46.957,37.195
clab-nebula-serf2,clab-nebula-serf97,44.997,40.83
clab-nebula-serf2,clab-nebula-serf98,46.411,43.511
clab-nebula-serf2,clab-nebula-serf99,46.113,38.276
clab-nebula-serf21,clab-nebula-serf1,28.251,28.232
clab-nebula-serf21,clab-nebula-serf10,24.658,17.937
clab-nebula-serf21,clab-nebula-serf100,40.648,35.91
clab-nebula-serf21,clab-nebula-serf101,41.691,35.544
clab-nebula-serf21,clab-nebula-serf102,42.605,36.559
clab-nebula-serf21,clab-nebula-serf103,39.813,35.892
clab-nebula-serf21,clab-nebula-serf104,35.451,26.999
clab-nebula-serf21,clab-nebula-serf105,35.691,26.817
clab-nebula-serf21,clab-nebula-serf106,40.164,27.07
clab-nebula-serf21,clab-nebula-serf107,37.999,26.833
clab-nebula-serf21,clab-nebula-serf108,38.007,27.662
clab-nebula-serf21,clab-nebula-serf109,30.113,26.729
clab-nebula-serf21,clab-nebula-serf11,23.099,17.795
clab-nebula-serf21,clab-nebula-serf110,43.195,26.861
clab-nebula-serf21,clab-nebula-serf111,32.442,27.038
clab-nebula-serf21,clab-nebula-serf112,48.301,29.524
clab-nebula-serf21,clab-nebula-serf113,37.617,32.704
clab-nebula-serf21,clab-nebula-serf114,38.852,33.071
clab-nebula-serf21,clab-nebula-serf115,65.081,45.949
clab-nebula-serf21,clab-nebula-serf116,66.461,55.042
clab-nebula-serf21,clab-nebula-serf117,70.351,70.651
clab-nebula-serf21,clab-nebula-serf118,69.579,69.61
clab-nebula-serf21,clab-nebula-serf119,68.878,69.141
clab-nebula-serf21,clab-nebula-serf12,25.075,15.975
clab-nebula-serf21,clab-nebula-serf120,69.601,69.773
clab-nebula-serf21,clab-nebula-serf121,39.725,33.355
clab-nebula-serf21,clab-nebula-serf122,41.019,32.066
clab-nebula-serf21,clab-nebula-serf123,38.188,31.687
clab-nebula-serf21,clab-nebula-serf124,40.566,35.134
clab-nebula-serf21,clab-nebula-serf125,40.816,38.397
clab-nebula-serf21,clab-nebula-serf126,39.483,37.61
clab-nebula-serf21,clab-nebula-serf127,39.414,37.239
clab-nebula-serf21,clab-nebula-serf128,37.387,27.422
clab-nebula-serf21,clab-nebula-serf129,43.833,29.077
clab-nebula-serf21,clab-nebula-serf13,24.042,15.745
clab-nebula-serf21,clab-nebula-serf130,56.825,43.037
clab-nebula-serf21,clab-nebula-serf131,55.323,44.043
clab-nebula-serf21,clab-nebula-serf132,53.318,43.706
clab-nebula-serf21,clab-nebula-serf133,55.869,43.534
clab-nebula-serf21,clab-nebula-serf134,55.748,44.539
clab-nebula-serf21,clab-nebula-serf135,56.175,44.61
clab-nebula-serf21,clab-nebula-serf136,55.289,43.464
clab-nebula-serf21,clab-nebula-serf137,56.43,45.135
clab-nebula-serf21,clab-nebula-serf138,56.171,43.079
clab-nebula-serf21,clab-nebula-serf139,55.52,44.591
clab-nebula-serf21,clab-nebula-serf14,25.152,15.637
clab-nebula-serf21,clab-nebula-serf140,57.54,43.812
clab-nebula-serf21,clab-nebula-serf141,55.926,42.785
clab-nebula-serf21,clab-nebula-serf142,58.133,43.542
clab-nebula-serf21,clab-nebula-serf143,56.774,41.887
clab-nebula-serf21,clab-nebula-serf144,47.73,42.19
clab-nebula-serf21,clab-nebula-serf145,56.425,42.969
clab-nebula-serf21,clab-nebula-serf146,55.058,41.831
clab-nebula-serf21,clab-nebula-serf147,53.787,41.27
clab-nebula-serf21,clab-nebula-serf148,56.578,41.611
clab-nebula-serf21,clab-nebula-serf149,53.402,41.615
clab-nebula-serf21,clab-nebula-serf15,21.438,15.21
clab-nebula-serf21,clab-nebula-serf150,53.901,45.056
clab-nebula-serf21,clab-nebula-serf151,54.785,41.255
clab-nebula-serf21,clab-nebula-serf152,48.426,40.559
clab-nebula-serf21,clab-nebula-serf153,54.87,41.199
clab-nebula-serf21,clab-nebula-serf154,54.836,40.596
clab-nebula-serf21,clab-nebula-serf155,54.19,41.141
clab-nebula-serf21,clab-nebula-serf156,52.598,41.161
clab-nebula-serf21,clab-nebula-serf157,56.497,50.987
clab-nebula-serf21,clab-nebula-serf158,57.029,50.389
clab-nebula-serf21,clab-nebula-serf159,56.664,50.48
clab-nebula-serf21,clab-nebula-serf16,21.132,15.561
clab-nebula-serf21,clab-nebula-serf160,55.239,50.7
clab-nebula-serf21,clab-nebula-serf161,55.406,49.894
clab-nebula-serf21,clab-nebula-serf162,65.749,54.323
clab-nebula-serf21,clab-nebula-serf17,22.089,15.297
clab-nebula-serf21,clab-nebula-serf18,22.592,16.804
clab-nebula-serf21,clab-nebula-serf19,23.681,16.354
clab-nebula-serf21,clab-nebula-serf2,35.604,23.653
clab-nebula-serf21,clab-nebula-serf20,11.872,4.045
clab-nebula-serf21,clab-nebula-serf22,12.449,1.332
clab-nebula-serf21,clab-nebula-serf23,17.106,0.924
clab-nebula-serf21,clab-nebula-serf24,15.759,2.579
clab-nebula-serf21,clab-nebula-serf25,11.715,1.68
clab-nebula-serf21,clab-nebula-serf26,4.934,3.295
clab-nebula-serf21,clab-nebula-serf27,18.485,13.45
clab-nebula-serf21,clab-nebula-serf28,26.108,26.113
clab-nebula-serf21,clab-nebula-serf29,18.125,8.691
clab-nebula-serf21,clab-nebula-serf3,31.724,32.0
clab-nebula-serf21,clab-nebula-serf30,6.272,1.467
clab-nebula-serf21,clab-nebula-serf31,6.18,1.321
clab-nebula-serf21,clab-nebula-serf32,4.631,4.35
clab-nebula-serf21,clab-nebula-serf33,12.197,7.211
clab-nebula-serf21,clab-nebula-serf34,13.535,6.18
clab-nebula-serf21,clab-nebula-serf35,19.207,6.429
clab-nebula-serf21,clab-nebula-serf36,18.999,8.691
clab-nebula-serf21,clab-nebula-serf37,13.446,6.142
clab-nebula-serf21,clab-nebula-serf38,15.733,6.635
clab-nebula-serf21,clab-nebula-serf39,11.081,7.387
clab-nebula-serf21,clab-nebula-serf4,32.498,23.936
clab-nebula-serf21,clab-nebula-serf40,20.708,8.338
clab-nebula-serf21,clab-nebula-serf41,24.276,7.697
clab-nebula-serf21,clab-nebula-serf42,23.044,6.851
clab-nebula-serf21,clab-nebula-serf43,17.644,7.088
clab-nebula-serf21,clab-nebula-serf44,14.13,7.85
clab-nebula-serf21,clab-nebula-serf45,14.064,7.258
clab-nebula-serf21,clab-nebula-serf46,19.032,7.899
clab-nebula-serf21,clab-nebula-serf47,12.691,8.028
clab-nebula-serf21,clab-nebula-serf48,15.801,7.257
clab-nebula-serf21,clab-nebula-serf49,11.636,7.339
clab-nebula-serf21,clab-nebula-serf5,32.288,32.31
clab-nebula-serf21,clab-nebula-serf50,14.573,7.947
clab-nebula-serf21,clab-nebula-serf51,22.41,13.326
clab-nebula-serf21,clab-nebula-serf52,20.712,13.332
clab-nebula-serf21,clab-nebula-serf53,20.108,12.727
clab-nebula-serf21,clab-nebula-serf54,20.929,12.884
clab-nebula-serf21,clab-nebula-serf55,22.594,13.3
clab-nebula-serf21,clab-nebula-serf56,17.402,13.313
clab-nebula-serf21,clab-nebula-serf57,18.179,11.811
clab-nebula-serf21,clab-nebula-serf58,17.774,12.46
clab-nebula-serf21,clab-nebula-serf59,17.667,13.363
clab-nebula-serf21,clab-nebula-serf6,25.634,19.199
clab-nebula-serf21,clab-nebula-serf60,19.743,12.419
clab-nebula-serf21,clab-nebula-serf61,18.075,12.462
clab-nebula-serf21,clab-nebula-serf62,24.56,12.433
clab-nebula-serf21,clab-nebula-serf63,26.38,12.546
clab-nebula-serf21,clab-nebula-serf64,29.373,14.342
clab-nebula-serf21,clab-nebula-serf65,25.975,16.127
clab-nebula-serf21,clab-nebula-serf66,28.225,18.665
clab-nebula-serf21,clab-nebula-serf67,28.436,18.091
clab-nebula-serf21,clab-nebula-serf68,27.761,18.151
clab-nebula-serf21,clab-nebula-serf69,25.751,18.342
clab-nebula-serf21,clab-nebula-serf7,25.735,19.439
clab-nebula-serf21,clab-nebula-serf70,24.638,17.728
clab-nebula-serf21,clab-nebula-serf71,25.198,17.565
clab-nebula-serf21,clab-nebula-serf72,25.726,18.204
clab-nebula-serf21,clab-nebula-serf73,23.486,17.797
clab-nebula-serf21,clab-nebula-serf74,27.462,18.598
clab-nebula-serf21,clab-nebula-serf75,27.957,18.073
clab-nebula-serf21,clab-nebula-serf76,24.387,18.033
clab-nebula-serf21,clab-nebula-serf77,24.519,18.227
clab-nebula-serf21,clab-nebula-serf78,27.011,17.901
clab-nebula-serf21,clab-nebula-serf79,23.064,17.992
clab-nebula-serf21,clab-nebula-serf8,28.522,18.739
clab-nebula-serf21,clab-nebula-serf80,25.735,18.158
clab-nebula-serf21,clab-nebula-serf81,24.335,17.869
clab-nebula-serf21,clab-nebula-serf82,44.593,17.492
clab-nebula-serf21,clab-nebula-serf83,30.88,22.153
clab-nebula-serf21,clab-nebula-serf84,34.767,20.721
clab-nebula-serf21,clab-nebula-serf85,30.194,21.903
clab-nebula-serf21,clab-nebula-serf86,29.044,28.916
clab-nebula-serf21,clab-nebula-serf87,29.82,29.762
clab-nebula-serf21,clab-nebula-serf88,30.952,30.693
clab-nebula-serf21,clab-nebula-serf89,31.115,30.871
clab-nebula-serf21,clab-nebula-serf9,25.785,18.33
clab-nebula-serf21,clab-nebula-serf90,26.69,19.34
clab-nebula-serf21,clab-nebula-serf91,25.215,20.016
clab-nebula-serf21,clab-nebula-serf92,27.167,19.477
clab-nebula-serf21,clab-nebula-serf93,24.787,18.85
clab-nebula-serf21,clab-nebula-serf94,25.134,19.487
clab-nebula-serf21,clab-nebula-serf95,26.531,19.231
clab-nebula-serf21,clab-nebula-serf96,42.538,35.571
clab-nebula-serf21,clab-nebula-serf97,41.684,40.313
clab-nebula-serf21,clab-nebula-serf98,43.315,43.211
clab-nebula-serf21,clab-nebula-serf99,41.484,36.443
clab-nebula-serf67,clab-nebula-serf1,29.635,28.303
clab-nebula-serf67,clab-nebula-serf10,22.802,14.891
clab-nebula-serf67,clab-nebula-serf100,29.118,23.189
clab-nebula-serf67,clab-nebula-serf101,30.26,23.048
clab-nebula-serf67,clab-nebula-serf102,31.441,24.205
clab-nebula-serf67,clab-nebula-serf103,28.712,23.601
clab-nebula-serf67,clab-nebula-serf104,23.368,13.725
clab-nebula-serf67,clab-nebula-serf105,23.63,13.566
clab-nebula-serf67,clab-nebula-serf106,28.278,13.994
clab-nebula-serf67,clab-nebula-serf107,26.317,13.961
clab-nebula-serf67,clab-nebula-serf108,25.296,13.761
clab-nebula-serf67,clab-nebula-serf109,18.244,13.67
clab-nebula-serf67,clab-nebula-serf11,20.81,14.316
clab-nebula-serf67,clab-nebula-serf110,31.482,13.959
clab-nebula-serf67,clab-nebula-serf111,20.491,13.898
clab-nebula-serf67,clab-nebula-serf112,38.132,18.165
clab-nebula-serf67,clab-nebula-serf113,29.045,22.865
clab-nebula-serf67,clab-nebula-serf114,30.718,23.746
clab-nebula-serf67,clab-nebula-serf115,56.038,35.715
clab-nebula-serf67,clab-nebula-serf116,58.714,46.105
clab-nebula-serf67,clab-nebula-serf117,57.296,56.406
clab-nebula-serf67,clab-nebula-serf118,62.485,61.326
clab-nebula-serf67,clab-nebula-serf119,61.806,60.78
clab-nebula-serf67,clab-nebula-serf12,22.403,12.113
clab-nebula-serf67,clab-nebula-serf120,62.589,61.572
clab-nebula-serf67,clab-nebula-serf121,28.536,20.975
clab-nebula-serf67,clab-nebula-serf122,29.847,19.704
clab-nebula-serf67,clab-nebula-serf123,26.628,18.937
clab-nebula-serf67,clab-nebula-serf124,30.005,23.384
clab-nebula-serf67,clab-nebula-serf125,30.579,26.97
clab-nebula-serf67,clab-nebula-serf126,29.291,26.228
clab-nebula-serf67,clab-nebula-serf127,29.353,25.987
clab-nebula-serf67,clab-nebula-serf128,25.259,14.104
clab-nebula-serf67,clab-nebula-serf129,31.226,15.279
clab-nebula-serf67,clab-nebula-serf13,20.748,11.262
clab-nebula-serf67,clab-nebula-serf130,45.496,30.518
clab-nebula-serf67,clab-nebula-serf131,43.65,31.18
clab-nebula-serf67,clab-nebula-serf132,41.783,30.981
clab-nebula-serf67,clab-nebula-serf133,44.187,30.662
clab-nebula-serf67,clab-nebula-serf134,44.3,31.946
clab-nebula-serf67,clab-nebula-serf135,44.842,32.088
clab-nebula-serf67,clab-nebula-serf136,43.747,30.731
clab-nebula-serf67,clab-nebula-serf137,44.794,32.309
clab-nebula-serf67,clab-nebula-serf138,44.648,30.366
clab-nebula-serf67,clab-nebula-serf139,43.903,31.784
clab-nebula-serf67,clab-nebula-serf14,23.165,12.46
clab-nebula-serf67,clab-nebula-serf140,45.913,30.995
clab-nebula-serf67,clab-nebula-serf141,44.183,29.853
clab-nebula-serf67,clab-nebula-serf142,49.574,33.793
clab-nebula-serf67,clab-nebula-serf143,48.332,32.255
clab-nebula-serf67,clab-nebula-serf144,39.672,32.941
clab-nebula-serf67,clab-nebula-serf145,48.275,33.629
clab-nebula-serf67,clab-nebula-serf146,46.83,32.413
clab-nebula-serf67,clab-nebula-serf147,45.719,32.012
clab-nebula-serf67,clab-nebula-serf148,48.538,32.381
clab-nebula-serf67,clab-nebula-serf149,45.858,32.88
clab-nebula-serf67,clab-nebula-serf15,18.427,10.885
clab-nebula-serf67,clab-nebula-serf150,47.113,37.078
clab-nebula-serf67,clab-nebula-serf151,46.837,32.116
clab-nebula-serf67,clab-nebula-serf152,40.549,31.493
clab-nebula-serf67,clab-nebula-serf153,46.597,31.736
clab-nebula-serf67,clab-nebula-serf154,46.885,31.455
clab-nebula-serf67,clab-nebula-serf155,46.447,32.207
clab-nebula-serf67,clab-nebula-serf156,44.601,31.974
clab-nebula-serf67,clab-nebula-serf157,47.921,41.222
clab-nebula-serf67,clab-nebula-serf158,48.348,40.518
clab-nebula-serf67,clab-nebula-serf159,48.019,40.645
clab-nebula-serf67,clab-nebula-serf16,17.838,11.078
clab-nebula-serf67,clab-nebula-serf160,46.327,40.598
clab-nebula-serf67,clab-nebula-serf161,46.698,39.996
clab-nebula-serf67,clab-nebula-serf162,57.599,44.983
clab-nebula-serf67,clab-nebula-serf17,19.094,11.111
clab-nebula-serf67,clab-nebula-serf18,22.731,15.753
clab-nebula-serf67,clab-nebula-serf19,21.94,13.422
clab-nebula-serf67,clab-nebula-serf2,35.285,22.144
clab-nebula-serf67,clab-nebula-serf20,30.249,21.232
clab-nebula-serf67,clab-nebula-serf21,28.436,18.091
clab-nebula-serf67,clab-nebula-serf22,30.583,18.275
clab-nebula-serf67,clab-nebula-serf23,35.832,18.46
clab-nebula-serf67,clab-nebula-serf24,34.536,20.166
clab-nebula-serf67,clab-nebula-serf25,29.978,18.753
clab-nebula-serf67,clab-nebula-serf26,23.477,20.648
clab-nebula-serf67,clab-nebula-serf27,37.329,31.104
clab-nebula-serf67,clab-nebula-serf28,44.373,43.188
clab-nebula-serf67,clab-nebula-serf29,36.455,25.831
clab-nebula-serf67,clab-nebula-serf3,33.062,32.148
clab-nebula-serf67,clab-nebula-serf30,24.828,18.833
clab-nebula-serf67,clab-nebula-serf31,24.874,18.824
clab-nebula-serf67,clab-nebula-serf32,23.668,22.196
clab-nebula-serf67,clab-nebula-serf33,17.303,11.127
clab-nebula-serf67,clab-nebula-serf34,20.881,12.337
clab-nebula-serf67,clab-nebula-serf35,26.107,12.138
clab-nebula-serf67,clab-nebula-serf36,21.135,9.637
clab-nebula-serf67,clab-nebula-serf37,21.112,12.617
clab-nebula-serf67,clab-nebula-serf38,21.943,11.655
clab-nebula-serf67,clab-nebula-serf39,17.879,12.995
clab-nebula-serf67,clab-nebula-serf4,32.241,22.489
clab-nebula-serf67,clab-nebula-serf40,23.968,10.409
clab-nebula-serf67,clab-nebula-serf41,28.663,10.894
clab-nebula-serf67,clab-nebula-serf42,29.532,12.149
clab-nebula-serf67,clab-nebula-serf43,27.568,15.822
clab-nebula-serf67,clab-nebula-serf44,22.73,15.26
clab-nebula-serf67,clab-nebula-serf45,24.683,16.686
clab-nebula-serf67,clab-nebula-serf46,26.826,14.503
clab-nebula-serf67,clab-nebula-serf47,22.658,16.806
clab-nebula-serf67,clab-nebula-serf48,24.613,14.879
clab-nebula-serf67,clab-nebula-serf49,21.289,15.801
clab-nebula-serf67,clab-nebula-serf5,33.531,32.363
clab-nebula-serf67,clab-nebula-serf50,23.629,15.812
clab-nebula-serf67,clab-nebula-serf51,17.61,7.336
clab-nebula-serf67,clab-nebula-serf52,16.175,7.605
clab-nebula-serf67,clab-nebula-serf53,17.071,8.5
clab-nebula-serf67,clab-nebula-serf54,16.833,7.598
clab-nebula-serf67,clab-nebula-serf55,17.334,6.85
clab-nebula-serf67,clab-nebula-serf56,12.443,7.164
clab-nebula-serf67,clab-nebula-serf57,14.485,6.927
clab-nebula-serf67,clab-nebula-serf58,12.787,6.284
clab-nebula-serf67,clab-nebula-serf59,11.745,6.251
clab-nebula-serf67,clab-nebula-serf6,24.493,16.868
clab-nebula-serf67,clab-nebula-serf60,15.387,6.873
clab-nebula-serf67,clab-nebula-serf61,13.242,6.439
clab-nebula-serf67,clab-nebula-serf62,19.954,6.636
clab-nebula-serf67,clab-nebula-serf63,21.376,6.351
clab-nebula-serf67,clab-nebula-serf64,25.012,8.791
clab-nebula-serf67,clab-nebula-serf65,22.196,11.158
clab-nebula-serf67,clab-nebula-serf66,11.886,1.136
clab-nebula-serf67,clab-nebula-serf68,11.658,0.858
clab-nebula-serf67,clab-nebula-serf69,12.088,3.489
clab-nebula-serf67,clab-nebula-serf7,24.291,16.805
clab-nebula-serf67,clab-nebula-serf70,10.961,2.861
clab-nebula-serf67,clab-nebula-serf71,11.858,3.034
clab-nebula-serf67,clab-nebula-serf72,10.93,2.219
clab-nebula-serf67,clab-nebula-serf73,9.045,2.167
clab-nebula-serf67,clab-nebula-serf74,12.504,2.449
clab-nebula-serf67,clab-nebula-serf75,12.567,1.493
clab-nebula-serf67,clab-nebula-serf76,9.699,2.155
clab-nebula-serf67,clab-nebula-serf77,9.973,2.49
clab-nebula-serf67,clab-nebula-serf78,12.647,2.346
clab-nebula-serf67,clab-nebula-serf79,8.362,2.1
clab-nebula-serf67,clab-nebula-serf8,27.367,16.394
clab-nebula-serf67,clab-nebula-serf80,10.438,1.67
clab-nebula-serf67,clab-nebula-serf81,8.751,1.096
clab-nebula-serf67,clab-nebula-serf82,37.617,9.326
clab-nebula-serf67,clab-nebula-serf83,19.241,9.324
clab-nebula-serf67,clab-nebula-serf84,23.316,8.08
clab-nebula-serf67,clab-nebula-serf85,18.156,8.676
clab-nebula-serf67,clab-nebula-serf86,20.97,19.652
clab-nebula-serf67,clab-nebula-serf87,21.936,20.688
clab-nebula-serf67,clab-nebula-serf88,23.311,21.863
clab-nebula-serf67,clab-nebula-serf89,23.448,22.013
clab-nebula-serf67,clab-nebula-serf9,23.482,14.837
clab-nebula-serf67,clab-nebula-serf90,13.692,5.152
clab-nebula-serf67,clab-nebula-serf91,12.448,6.058
clab-nebula-serf67,clab-nebula-serf92,13.527,4.647
clab-nebula-serf67,clab-nebula-serf93,12.057,4.931
clab-nebula-serf67,clab-nebula-serf94,12.842,6.005
clab-nebula-serf67,clab-nebula-serf95,13.472,4.982
clab-nebula-serf67,clab-nebula-serf96,31.189,23.032
clab-nebula-serf67,clab-nebula-serf97,31.291,28.73
clab-nebula-serf67,clab-nebula-serf98,33.282,31.987
clab-nebula-serf67,clab-nebula-serf99,30.149,23.917
clab-nebula-serf102,clab-nebula-serf1,40.465,43.395
clab-nebula-serf102,clab-nebula-serf10,36.277,32.666
clab-nebula-serf102,clab-nebula-serf100,2.968,1.339
clab-nebula-serf102,clab-nebula-serf101,3.885,1.274
clab-nebula-serf102,clab-nebula-serf103,1.949,1.137
clab-nebula-serf102,clab-nebula-serf104,22.044,16.701
clab-nebula-serf102,clab-nebula-serf105,22.074,16.309
clab-nebula-serf102,clab-nebula-serf106,25.323,15.338
clab-nebula-serf102,clab-nebula-serf107,24.058,16.002
clab-nebula-serf102,clab-nebula-serf108,24.179,16.943
clab-nebula-serf102,clab-nebula-serf109,16.51,16.235
clab-nebula-serf102,clab-nebula-serf11,34.568,32.373
clab-nebula-serf102,clab-nebula-serf110,30.011,16.786
clab-nebula-serf102,clab-nebula-serf111,17.867,15.573
clab-nebula-serf102,clab-nebula-serf112,31.723,16.055
clab-nebula-serf102,clab-nebula-serf113,19.154,17.291
clab-nebula-serf102,clab-nebula-serf114,20.257,17.584
clab-nebula-serf102,clab-nebula-serf115,49.817,33.793
clab-nebula-serf102,clab-nebula-serf116,53.132,44.822
clab-nebula-serf102,clab-nebula-serf117,45.868,49.277
clab-nebula-serf102,clab-nebula-serf118,49.466,52.606
clab-nebula-serf102,clab-nebula-serf119,49.249,52.431
clab-nebula-serf102,clab-nebula-serf12,36.827,30.837
clab-nebula-serf102,clab-nebula-serf120,50.455,53.737
clab-nebula-serf102,clab-nebula-serf121,25.665,22.404
clab-nebula-serf102,clab-nebula-serf122,25.81,19.966
clab-nebula-serf102,clab-nebula-serf123,24.358,20.966
clab-nebula-serf102,clab-nebula-serf124,24.423,22.101
clab-nebula-serf102,clab-nebula-serf125,23.003,23.692
clab-nebula-serf102,clab-nebula-serf126,22.326,23.562
clab-nebula-serf102,clab-nebula-serf127,22.296,23.229
clab-nebula-serf102,clab-nebula-serf128,22.091,15.235
clab-nebula-serf102,clab-nebula-serf129,26.535,14.888
clab-nebula-serf102,clab-nebula-serf13,35.259,30.072
clab-nebula-serf102,clab-nebula-serf130,40.938,30.26
clab-nebula-serf102,clab-nebula-serf131,39.091,30.921
clab-nebula-serf102,clab-nebula-serf132,37.199,30.696
clab-nebula-serf102,clab-nebula-serf133,39.864,30.638
clab-nebula-serf102,clab-nebula-serf134,40.162,31.85
clab-nebula-serf102,clab-nebula-serf135,41.241,32.786
clab-nebula-serf102,clab-nebula-serf136,39.244,30.527
clab-nebula-serf102,clab-nebula-serf137,40.156,31.97
clab-nebula-serf102,clab-nebula-serf138,40.44,30.457
clab-nebula-serf102,clab-nebula-serf139,39.093,31.273
clab-nebula-serf102,clab-nebula-serf14,36.803,30.397
clab-nebula-serf102,clab-nebula-serf140,41.239,30.62
clab-nebula-serf102,clab-nebula-serf141,39.638,29.606
clab-nebula-serf102,clab-nebula-serf142,37.889,26.407
clab-nebula-serf102,clab-nebula-serf143,37.695,25.917
clab-nebula-serf102,clab-nebula-serf144,28.747,26.316
clab-nebula-serf102,clab-nebula-serf145,37.084,26.737
clab-nebula-serf102,clab-nebula-serf146,35.912,25.794
clab-nebula-serf102,clab-nebula-serf147,38.161,28.753
clab-nebula-serf102,clab-nebula-serf148,40.577,28.719
clab-nebula-serf102,clab-nebula-serf149,38.57,29.891
clab-nebula-serf102,clab-nebula-serf15,33.214,29.662
clab-nebula-serf102,clab-nebula-serf150,40.218,34.482
clab-nebula-serf102,clab-nebula-serf151,39.6,29.178
clab-nebula-serf102,clab-nebula-serf152,33.002,28.245
clab-nebula-serf102,clab-nebula-serf153,39.472,28.911
clab-nebula-serf102,clab-nebula-serf154,39.755,28.625
clab-nebula-serf102,clab-nebula-serf155,39.379,29.439
clab-nebula-serf102,clab-nebula-serf156,37.393,29.064
clab-nebula-serf102,clab-nebula-serf157,39.076,36.675
clab-nebula-serf102,clab-nebula-serf158,40.141,36.611
clab-nebula-serf102,clab-nebula-serf159,39.361,36.286
clab-nebula-serf102,clab-nebula-serf16,32.535,30.074
clab-nebula-serf102,clab-nebula-serf160,36.999,35.569
clab-nebula-serf102,clab-nebula-serf161,38.07,35.667
